   ,index ,batch ,lr     ,train_loss                  ,train_acc           ,train_mean_iou      ,val_loss                    ,val_acc            ,val_mean_iou       ,test_loss                   ,test_acc           ,test_mean_iou
39 ,   39 ,   16 ,5e-06  ,       0.1209721565246582   ,0.9527338147163391  ,0.8079357147216797  ,       0.10462970286607742  ,0.9604488611221313 ,0.8437783122062683 ,       0.10141932219266891  ,0.9630839228630066 ,0.8373787999153137
40 ,   40 ,   20 ,0.01   ,       0.1406410187482834   ,0.9436547160148621  ,0.7788176536560059  ,       0.1125984713435173   ,0.9544704556465149 ,0.8414424061775208 ,       0.11512711644172668  ,0.9571204781532288 ,0.8127231001853943
41 ,   41 ,   20 ,0.05   ,   71864.6796875            ,0.7849042415618896  ,0.5255367755889893  ,     382.79180908203125     ,0.894900381565094  ,0.7253931164741516 ,     472.9471435546875      ,0.9208061099052429 ,0.7567813396453857
42 ,   42 ,   20 ,0.001  ,       0.033322617411613464 ,0.9866467118263245  ,0.935914158821106   ,       0.051937635987997055 ,0.982099711894989  ,0.9273188710212708 ,       0.06413006782531738  ,0.977694034576416  ,0.889990508556366
43 ,   43 ,   20 ,0.005  ,       0.06857844442129135  ,0.9725046157836914  ,0.8834047317504883  ,       0.06562405079603195  ,0.975150465965271  ,0.9070948958396912 ,       0.06585793197154999  ,0.9776611328125    ,0.885667622089386
44 ,   44 ,   20 ,0.0001 ,       0.050824735313653946 ,0.9799102544784546  ,0.9075891375541687  ,       0.06097090616822243  ,0.9770557284355164 ,0.9084756374359131 ,       0.061849240213632584 ,0.9783076643943787 ,0.8856083750724792
45 ,   45 ,   20 ,0.0005 ,       0.044790733605623245 ,0.9826140403747559  ,0.9195083975791931  ,       0.05516451224684715  ,0.9794774055480957 ,0.91762775182724   ,       0.0606701634824276   ,0.9785177707672119 ,0.8926386833190918
46 ,   46 ,   20 ,1e-05  ,       0.11095301061868668  ,0.9572022557258606  ,0.8300944566726685  ,       0.12219587713479996  ,0.952579915523529  ,0.8145487904548645 ,       0.11568215489387512  ,0.9555994272232056 ,0.788547933101654
47 ,   47 ,   20 ,5e-05  ,       0.06660761684179306  ,0.9729381203651428  ,0.8900379538536072  ,       0.06888721138238907  ,0.9746329188346863 ,0.9012055397033691 ,       0.07251515239477158  ,0.9751507043838501 ,0.8779594898223877
48 ,   48 ,   20 ,1e-06  ,       0.2314794510602951   ,0.920333206653595   ,0.7035062909126282  ,       0.19468508660793304  ,0.9299740791320801 ,0.7516706585884094 ,       0.20349682867527008  ,0.9319637417793274 ,0.7179787755012512
